no;share;id;year;RGO;L;K;RI
1754;-0.408049673;10182;84;6.758365688;2.708050201;3.521883056;6.349234381
1755;-0.503270209;10182;85;6.56444599;2.564949357;3.429544611;6.065124813
1756;-0.846483111;10182;86;5.711745679;2.618951047;3.354818306;4.868313402
1757;-0.980599105;10182;87;5.86434349;2.704666824;3.378508972;4.883170262
1758;-0.967107177;10182;88;6.125567809;3.113461393;3.650319915;5.158983475
1759;-0.588564575;10182;89;5.992587116;2.636838872;3.693112616;5.398467762
1760;-0.494796604;10182;90;6.259940025;2.869164017;4.171012676;5.764054227
1761;-0.952132106;10182;91;6.404337452;3.005864296;4.217739939;5.44433689
1762;-0.288879186;10183;81;7.486164755;3.295342882;6.451137633;7.215258828
1763;-0.324383408;10183;82;7.497021291;3.309197902;6.834179495;7.182762763
1764;-0.241853178;10183;83;7.780150144;3.244708401;6.899189092;7.549777544
1765;-0.331179619;10183;84;7.616530196;3.45050615;6.830450062;7.295058571
1766;-0.279555321;10183;85;7.569113564;3.38688558;6.827751826;7.299809409
1767;-0.26656732;10183;86;7.567178399;3.358717773;6.832824929;7.309383446
1768;-0.256729007;10183;87;7.60874625;3.359127985;6.802395713;7.359836578
1769;-0.256743133;10183;88;7.450168847;3.359104113;6.790025487;7.20943018
1770;-0.314656824;10183;89;7.583552001;3.48733637;6.802624365;7.27437381
1771;-0.301564544;10183;90;7.563847178;3.494873884;6.849153592;7.270938163
1772;-0.273914814;10183;91;7.596011306;3.479881369;6.948020087;7.327670332
1773;-0.769649982;10184;81;9.663661863;5.164856859;7.670214762;8.902516841
1774;-1.41096735;10184;82;9.160358512;4.464610894;7.566060967;7.755382954
1775;-1.021985769;10184;83;8.625540093;3.709272419;7.462391193;7.60690431
1776;-0.968200266;10184;84;8.139692254;3.544774034;7.305899219;7.178371348
1777;-0.382475823;10184;85;7.711478489;2.847013281;7.181728858;7.334645313
1778;-0.495674312;10185;81;8.354933075;4.041928246;5.700815023;7.859419282
1779;-0.687520385;10185;82;8.585461868;3.946246471;5.736361704;7.901703243
1780;-0.594727397;10185;83;8.469532477;3.941366384;5.790390031;7.876460737
1781;-0.693840325;10185;84;8.379500362;4.165847776;6.027242003;7.682376347
1782;-0.388994306;10185;85;8.10878724;3.764779606;6.085610636;7.712495041
1783;-0.419751137;10185;86;8.160811522;3.631737926;6.126041202;7.732788915
1784;-0.417387575;10185;87;8.126240865;3.716267562;6.072947773;7.695721463
1785;-0.5172019;10185;88;8.147015808;3.642401644;6.055454364;7.61000507
1786;-0.711027622;10185;89;8.237182659;3.757472694;6.19112467;7.504141472
1787;-0.774752557;10185;90;8.235522377;3.784696947;6.141803213;7.44784731
1788;-0.905112207;10185;91;8.158837148;4.027784549;6.079171432;7.241472084
1789;-0.357545137;10186;81;11.38490005;5.626224014;8.900545087;11.0297468
1790;-0.424083948;10186;82;11.40976478;6.253859681;8.922495786;10.98434842
1791;-0.210793152;10186;83;11.53727877;6.272504277;8.954148387;11.32361319
1792;-0.193102166;10186;84;11.56400274;6.265385684;9.005122952;11.36602664
1793;-0.171948716;10186;85;11.65442435;6.389069868;9.003871656;11.47609039
1794;-0.170993537;10186;86;11.53600466;6.381605419;8.975055912;11.353664
1795;-0.18678464;10186;87;11.61517797;6.413031019;8.928546529;11.41529067
1796;-0.345144093;10186;88;11.67996555;6.29579367;9.410176113;11.32579106
1797;-0.206040084;10186;89;11.92315442;6.274572576;9.759333082;11.71186104
1798;-0.208736837;10186;90;11.96886256;6.287781412;9.866692879;11.75473239
1799;-0.248624563;10186;91;11.95231675;6.298073615;10.21144814;11.70020748
1800;-0.299896091;10187;81;8.324627388;3.350194631;6.46025809;8.034048043
1801;-0.208606124;10187;82;8.146668314;3.788201745;6.525450461;7.948162421
1802;-0.286031187;10187;83;7.506980586;3.080725452;6.47951467;7.238723154
1803;-0.411375225;10187;84;7.051910051;3.134943172;6.463144094;6.690585669
1804;-0.545263588;10187;85;7.396766117;3.749254968;6.421803273;6.853464203
1805;-0.415333539;10187;86;7.708953944;3.759315388;6.421515178;7.308575665
1806;-0.305915624;10187;87;7.817568633;3.724689612;6.381931885;7.538041827
1807;-0.436995238;10187;88;7.534862421;3.709801256;6.368243509;7.137579783
1808;-0.247546881;10187;89;8.176526497;3.729635467;6.352212909;7.939736842
1809;-0.215140492;10187;90;8.145631622;3.551972358;6.332752397;7.945696385
1810;-0.377309233;10187;91;8.015661807;3.697266559;6.328743648;7.647107673
1811;-0.344596505;10188;81;7.526340565;2.842926705;3.186472221;7.183937398
1812;-0.225312889;10188;82;7.361273828;3.043333089;3.095102143;7.141508558
1813;-1.270531297;10188;83;8.319085658;3.154050886;3.00387649;7.045943399
1814;-1.450993419;10188;84;8.430128901;4.832142458;2.912795455;6.949904205
1815;-1.320816517;10188;85;8.447297848;4.564541451;5.719770819;7.081567631
1816;-1.397531629;10188;86;8.517014074;4.668946932;5.631482575;7.092890866
1817;-1.361009598;10188;87;8.593613631;4.505803886;5.543324289;7.211599434
1818;-1.387447715;10188;88;8.535716853;4.509234719;5.439082436;7.135266719
1819;-1.371341348;10188;89;8.523115464;4.644203448;5.351052926;7.141504693
1820;-1.26434803;10188;90;8.449641176;4.635437012;5.225443913;7.179593008
1821;-1.176597357;10188;91;8.465747953;4.43405305;5.139569573;7.284069035
1822;-0.422178328;10189;81;7.565637885;3.412439821;5.578492235;7.145960804
1823;-0.517866492;10189;82;7.622979051;3.54699725;6.124839906;7.107147303
1824;-0.589679599;10189;83;7.815491852;3.783081718;6.67002705;7.228907072
1825;-0.593204439;10189;84;8.158427126;3.944241519;6.982872943;7.567767847
1826;-0.506735265;10189;85;8.351650739;4.109935697;7.214545014;7.849174695
1827;-0.446430087;10189;86;8.417629859;4.07292455;7.280172206;7.973897927
1828;-0.377225459;10189;87;8.492299472;4.23577363;7.368556617;8.11767147
1829;-0.329817027;10189;88;8.662730121;4.626022202;7.762998265;8.335843896
1830;-0.385259598;10189;89;8.966818092;4.410642725;8.372609766;8.584622002
1831;-0.373718411;10189;90;9.114797929;4.861485567;8.534904172;8.74545635
1832;-0.419090748;10189;91;9.101346637;4.742788494;8.535046444;8.687474784
1833;-0.682097316;10190;81;6.603943825;2.961341301;5.079568878;5.926719787
1834;-0.511586249;10190;82;6.616893107;2.48490665;5.058324864;6.108157987
1835;-0.476362497;10190;83;6.675354226;2.708050201;5.449365924;6.203025532
1836;-0.38116613;10190;84;6.644827904;2.708050201;5.444824907;6.271214317
1837;-0.283107758;10190;85;6.459383657;2.302585093;5.48792673;6.181399792
1838;-0.409225345;10190;86;6.311281872;1.945910149;5.489890442;5.906374485
1839;-0.35302031;10190;87;6.153137133;2.079441542;5.496643974;5.804405038
1840;-0.360268593;10190;88;5.919099089;2.079441542;5.474077207;5.567105445
1841;-0.383319259;10191;81;8.090157078;4.221856929;5.767905871;7.707799636
1842;-0.483257324;10191;82;8.05054393;4.169239696;5.99239955;7.567813461
1843;-0.550544739;10191;83;7.979145822;4.287865744;6.43761668;7.42994883
1844;-0.602258563;10191;84;7.844944946;4.388365886;6.419761297;7.24545357
1845;-0.684274316;10191;85;7.666873517;4.134879223;6.409692809;6.987750585
1846;-0.433752;10191;86;7.542845621;4.097717355;6.412543311;7.112257304
1847;-0.389920384;10191;87;7.548569678;3.934189818;6.696857758;7.161983697
1848;-0.435938269;10191;88;7.60679801;3.870900956;6.654507499;7.174356536
1849;-0.502927959;10191;89;7.491452852;3.823593192;6.786276312;6.991489257
1850;-0.389228433;10191;90;7.354760171;3.619920063;6.747438513;6.970041892
1851;-0.489589065;10192;81;8.385397457;4.03372927;7.59282974;7.956793173
1852;-0.353654772;10192;82;8.160939127;3.980901399;6.643490553;7.824830078
1853;-0.466361403;10192;83;8.053629484;3.968774961;7.310791006;7.616305319
1854;-0.501564503;10192;84;8.154443121;4.102245612;7.285297861;7.679862212
1855;-0.47918433;10192;85;8.38156138;4.390558138;7.302195562;7.920223446
1856;-0.529359162;10192;86;8.664538485;4.697998151;7.416355137;8.147346642
1857;-0.458813578;10192;87;8.737423127;4.843259294;7.366336267;8.285884253
1858;-0.47528401;10192;88;8.773266148;4.868396083;7.362396606;8.310286371
1859;-0.486837059;10192;89;8.719125555;4.823552359;7.328083182;8.226798916
1860;-0.518176258;10192;90;8.602442633;4.582108757;7.281423132;8.113353885
1861;-0.510535777;10192;91;8.757551849;4.658630244;7.340853603;8.273304009
1862;-0.262689829;10193;81;8.261294009;3.792135468;5.347907498;8.001622114
1863;-0.606970012;10193;82;8.300254289;3.916519944;5.705308613;7.699178098
1864;-0.445231944;10193;83;8.003124767;4.180590291;5.612659206;7.57463136
1865;-0.388703078;10193;84;8.624711046;3.701403694;5.521168211;8.265623352
1866;-0.399801761;10193;85;8.806623759;4.450122701;6.747093683;8.41999093
1867;-0.315237582;10193;86;8.887903609;4.483730312;6.752919876;8.579743623
1868;-0.256582856;10193;87;9.080438768;4.871171627;7.76187905;8.831433299
1869;-0.36309424;10193;88;9.261360006;4.883198688;7.930014916;8.897578711
1870;-0.344116598;10193;89;9.459460315;4.907906674;8.106132919;9.115473863
1871;-0.294324338;10193;90;9.516623034;5.251787505;8.156709875;9.223402059
1872;-0.323200971;10193;91;9.410214497;5.431615873;8.23428253;9.092725279
1873;-0.205088466;10194;81;9.233451227;4.600032882;7.275546407;9.030003251
1874;-0.221636012;10194;82;9.146173553;4.33484355;7.388445469;8.926613164
1875;-0.226423591;10194;83;9.069852698;4.39319517;7.305041687;8.839955454
1876;-0.2403557;10194;84;9.019006056;4.470466318;7.223244482;8.771445844
1877;-0.185500294;10194;85;9.032296333;4.272501559;7.141094045;8.836161208
1878;-0.169148877;10194;86;8.981905687;4.271973539;7.073733787;8.803617686
1879;-0.176409543;10194;87;9.122499105;4.224409116;6.997375585;8.931014048
1880;-0.212538406;10194;88;9.079384009;4.423345027;6.937737564;8.85689959
1881;-0.249642953;10194;89;9.087829944;4.654958648;6.877269203;8.828371515
1882;-0.235843405;10194;90;9.153298472;4.532261282;6.802731756;8.904099449
1883;-0.19652684;10194;91;9.036353013;4.509679776;6.769470069;8.830262781
1884;-0.34706077;10195;81;11.38255025;7.370279453;9.938943299;11.03705736
1885;-0.586141109;10195;82;11.45738814;7.23607469;10.36716832;10.87319508
1886;-0.834556818;10195;83;11.4739729;7.243402067;10.49622872;10.63650409
1887;-0.624048293;10195;84;11.54522195;7.274577261;10.48032791;10.91969927
1888;-0.459533602;10195;85;11.59457882;6.784387947;10.55876979;11.13252931
1889;-0.424799442;10195;86;11.59305206;7.413767555;10.73753606;11.16669677
1890;-0.43168053;10195;87;11.74088807;7.358909269;10.70730722;11.30501068
1891;-0.40480718;10195;88;11.89021334;7.581175962;10.62642077;11.48483507
1892;-0.43967995;10195;89;12.00213335;7.272806482;10.81938188;11.56259218
1893;-0.447750837;10195;90;11.96059901;7.827099742;10.91216559;11.5079079
1894;-0.448043823;10195;91;11.93752917;7.193434126;10.80761105;11.4866398
1895;-1.217177272;10196;81;7.890095871;2.776425732;6.05006312;6.666908103
1896;-1.050208807;10196;82;7.783351165;2.827034794;6.006838767;6.710054345
1897;-1.011931658;10196;83;7.56765314;2.797900078;6.260430461;6.552448156
1898;-0.579408705;10196;84;7.214046388;2.844114236;6.215721858;6.65759625
1899;-0.314014971;10196;85;7.33277238;2.784321227;6.12950242;7.047930477
1900;-0.295260549;10196;86;7.197112126;2.771004906;6.082772463;6.90023882
1901;-0.240716353;10196;87;6.932347134;2.429464358;6.032896512;6.712529679
1902;-0.287483811;10196;88;6.338678295;1.390565555;5.982113636;6.052149628
1903;-0.400954127;10197;85;9.267265143;5.134968104;8.206856562;8.868756686
1904;-0.398832291;10197;86;9.334412099;5.358262616;8.212420261;8.939144184
1905;-0.384113252;10197;87;9.442729334;5.403877981;8.141957336;9.061345616
1906;-0.368754297;10197;88;9.61531226;5.381196951;8.179486756;9.248235556
1907;-0.34682551;10197;89;9.724865978;5.352562754;8.245346725;9.379242125
1908;-0.383826584;10197;90;9.738134994;5.445601921;8.280722828;9.356854096
1909;-0.333277971;10197;91;9.706683028;5.552664302;8.252429483;9.376316585
1910;-0.297933906;10198;81;9.075551046;4.761580361;7.298340783;8.777573443
1911;-0.304246753;10198;82;9.020901319;4.520759821;7.397732958;8.71631601
1912;-0.345181048;10198;83;9.182555682;4.512470609;7.453452809;8.83492237
1913;-0.352410495;10198;84;9.149651307;4.539594913;7.753249093;8.790929671
1914;-0.296336323;10198;85;9.176830143;4.654883444;7.712211022;8.870487564
1915;-0.281388432;10198;86;9.097530958;4.489929616;7.697123091;8.7955627
1916;-0.261382371;10198;87;9.114897635;4.722432253;7.795396537;8.841171054
1917;-0.270664811;10198;88;9.150740054;4.548218857;7.829098752;8.854804706
1918;-0.243241146;10198;89;9.318458625;4.702192669;7.836921842;9.058994998
1919;-0.24058874;10198;90;9.36716223;4.771036485;7.831845109;9.116869934
1920;-0.312425256;10198;91;9.324620491;4.888026638;7.901955857;9.010607648
1921;-0.715245783;10199;81;5.754792434;2.63905733;3.880757274;5.077331177
1922;-1.047790289;10199;82;5.960532363;2.872325324;3.783757353;4.949019689
1923;-1.103482246;10199;83;6.094983326;2.818065926;3.68722556;5.010652892
1924;-0.778326988;10199;84;5.805400308;2.826693462;3.591155551;5.043585174
1925;-0.660985291;10199;85;5.829698759;2.647760116;3.495540936;5.186517468
1926;-0.786013126;10199;86;5.701804303;2.609157594;3.400374913;4.936873488
1927;-0.645280719;10199;87;5.669409157;2.517327902;3.305650396;5.041697906
1928;-0.569692433;10199;88;5.553546226;2.563413937;3.287451078;5.005965901
1929;-0.565385699;10199;89;5.48999154;2.447166303;3.194600392;4.940735094
1930;-0.637952328;10199;90;5.277386566;2.399383631;3.102149798;4.656828374
1931;-0.332751095;10200;81;8.593579976;4.549482033;6.158297484;8.267741947
1932;-0.403258264;10200;82;8.513247037;4.547909802;6.062364778;8.111823196
1933;-0.636342287;10200;83;8.459736824;4.350223594;6.509932948;7.827789873
1934;-0.41111365;10200;84;8.364675666;4.088367095;6.497320383;7.955433481
1935;-0.48492834;10200;85;8.023356069;4.056549382;6.562529781;7.540426703
1936;-0.547285438;10200;86;8.061166044;4.076315671;6.48228696;7.518343492
1937;-0.491312712;10200;87;7.769264526;3.985704534;6.416843376;7.287353383
1938;-0.262624472;10200;88;7.714321277;3.800607053;6.395236226;7.453186821
1939;-0.220845148;10200;89;7.70075376;3.461980204;6.315136131;7.478295207
1940;-0.26766178;10200;90;7.323534607;3.594042271;6.246408702;7.055943639
1941;-0.294152826;10200;91;7.281518395;3.594534127;6.19481636;6.987359376
1942;-0.468139321;10202;81;9.794269563;4.907792359;9.382931966;9.33373515
1943;-0.326217741;10202;82;9.505634367;4.529992176;9.364689693;9.185749763
1944;-0.403171033;10202;83;9.713446984;4.568490547;9.706455196;9.318345201
1945;-0.327696383;10202;84;9.587367425;4.219462825;9.656053685;9.268566071
1946;-0.28324163;10202;85;9.717430669;4.213456151;9.626845229;9.439953109
1947;-0.187072486;10202;86;9.382092845;4.408753109;9.635982003;9.200775832
1948;-0.254846603;10202;87;9.472687509;4.502191103;9.656010284;9.218240819
1949;-0.236411169;10202;88;9.774749786;4.710522218;9.668898502;9.544954298
1950;-0.177647457;10202;89;9.813035213;4.799466195;9.668005684;9.640887753
1951;-0.190528169;10202;90;9.831160026;4.66318614;9.806113183;9.644238864
1952;-0.100806005;10202;91;9.500932415;4.712303041;9.66124343;9.402098143
1953;-0.540524065;10204;81;7.064673575;2.833213344;4.717115018;6.542348387
1954;-0.402937442;10204;82;7.0927042;3.174946785;4.805224889;6.701460413
1955;-0.447666347;10204;83;7.137445809;3.18726612;4.747006762;6.700135295
1956;-0.292069048;10204;84;7.262168549;3.11183314;4.689429736;6.978288256
1957;-0.294160098;10204;85;7.258934166;3.012552076;4.632495231;6.970810538
1958;-0.283172309;10204;86;7.303013526;3.104563978;4.576204045;7.023940794
1959;-0.405480355;10204;87;7.479700852;3.053145694;4.520556085;7.075292589
1960;-0.399304897;10204;88;7.452880847;3.062127424;4.465550438;7.053478739
1961;-0.4031986;10204;89;7.438780395;3.090197748;4.411185666;7.035925049
1962;-0.502529621;10204;90;7.448022487;3.109004742;4.357459356;6.950617963
1963;-0.426184535;10204;91;7.323459938;3.079070608;4.304368264;6.895466395
1964;-0.715305507;10205;81;7.928189751;3.298833197;7.16965989;7.218985719
1965;-0.626013935;10205;82;7.80998908;2.990654822;7.614223977;7.192533879
1966;-0.709235907;10205;83;7.723935039;3.414174339;7.53375866;7.024950034
1967;-0.690737188;10205;84;7.729685214;3.617390668;7.591611076;7.060539966
1968;-0.561350346;10205;85;8.087123137;3.726463516;7.55148568;7.534799369
1969;-0.457186997;10205;86;8.116207465;3.806271788;7.561284802;7.668127722
1970;-0.608071029;10205;87;8.119989978;3.792140886;7.527545482;7.525241045
1971;-0.536992669;10205;88;7.773532634;3.487913097;7.495449709;7.252593736
1972;-0.555510163;10205;89;8.057987693;3.629856699;7.452561753;7.512531138
1973;-0.421282589;10205;90;7.749395494;3.590147317;7.522138363;7.338660703
1974;-0.555966735;10205;91;7.766117367;3.633684152;7.648954116;7.226191787
1975;-0.246764407;10206;81;7.494485817;3.091042453;5.775096827;7.254690255
1976;-0.206893504;10206;82;7.486106086;3.091042453;5.743237324;7.291241101
1977;0.053501733;10206;83;6.290076621;2.970594914;6.617995692;6.391358849
1978;-0.084524386;10206;84;6.192291779;2.95079211;7.182086045;6.131445263
1979;-0.473225355;10206;85;6.754978634;2.964406302;7.338299977;6.305549619
1980;-0.113261871;10206;86;6.180136442;2.958067951;7.388996343;6.07705916
1981;-0.359904945;10206;87;6.191026438;3.019456228;7.407908185;5.848846938
1982;-0.373583555;10206;88;6.011876592;3.01938647;7.406928758;5.686185519
1983;-0.530090392;10206;89;6.377026474;2.988466601;7.369824683;5.875300645
1984;-0.505521953;10206;90;6.597614722;3.07629825;7.333115401;6.098531873
1985;-0.450469673;10206;91;6.624799568;3.031484462;7.296776434;6.189983535
1986;-0.414120913;10207;81;7.731930722;2.996420494;5.257267895;7.318930858
1987;-0.341368556;10207;82;7.642407736;3.139981908;5.210081235;7.302120353
1988;-0.330992311;10207;83;7.726403465;3.185523886;5.275649509;7.397335695
1989;-0.249195114;10207;84;7.626237134;3.192899481;5.279160974;7.379343803
1990;-0.337126076;10207;85;6.831855588;2.120263498;5.308998794;6.498597479
1991;-0.477849126;10207;86;7.28069501;2.197224577;5.342954778;6.804093759
1992;-0.40813145;10207;87;7.192364367;2.48490665;5.301280958;6.784767023
